id,created_at,text
754652890057367552,2016-07-17 12:24:04,"If Goofy Elizabeth Warren, a very weak Senator, didn't lie about her heritage (being Native American) she would be nothing today. Pick her H"
754650549212082177,2016-07-17 12:14:46,"I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!"
754648420778971136,2016-07-17 12:06:18,"It doesn't matter that Crooked Hillary has experience, look at all of the bad decisions she has made. Bernie said she has bad judgement!"
754645664051695616,2016-07-17 11:55:21,"As the days and weeks go by,  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!"
754530839728390144,2016-07-17 04:19:05,We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!
754530020576661504,2016-07-17 04:15:50,"Goofy Elizabeth Warren, who may be the least productive Senator in the U.S. Senate, must prove she is not a fraud. Without the con it's over"
754520790293446657,2016-07-17 03:39:09,"Thank you to Jack Morgan, Tamara Neo, Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!"
754516281945186304,2016-07-17 03:21:14,"""@TrumpDoonbeg: Great news! We've been nominated for Ireland's Best Golf Hotel 2016.We would appreciate your vote! https://t.co/nlA5sumzfg"""
754514806871293952,2016-07-17 03:15:22,Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT AGAIN!
754305405728223234,2016-07-16 13:23:17,"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!"
754304372792815616,2016-07-16 13:19:11,"Very sad that a person who has made so many mistakes, Crooked Hillary Clinton, can put out such false and vicious ads with her phony money!"
754303052719517697,2016-07-16 13:13:56,"Crooked Hillary, who embarrassed herself and the country with her e-mail lies, has been a DISASTER on foreign policy. Look what's happening!"
754301738736291841,2016-07-16 13:08:43,"Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience, yet look what her policies have done"
754291927839899648,2016-07-16 12:29:44,Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!
754136527547076608,2016-07-16 02:12:14,Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.
753965071437598721,2016-07-15 14:50:55,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.
753960136809603072,2016-07-15 14:31:19,#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!
753728270542245888,2016-07-14 23:09:57,"In light of the horrible attack in Nice, France, I have postponed tomorrow's news conference concerning my Vice Presidential announcement."
753720865108418560,2016-07-14 22:40:32,"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse."
753635647315902464,2016-07-14 17:01:54,"I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA."
753315289069158400,2016-07-13 19:48:55,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!
753315288624627712,2016-07-13 19:48:55,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!
753315287924150273,2016-07-13 19:48:55,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!"
753315287357911040,2016-07-13 19:48:55,"Crime is out of control, and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!"
753315286770679808,2016-07-13 19:48:54,"I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!"
753315286196097025,2016-07-13 19:48:54,"The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!"
753315285604691969,2016-07-13 19:48:54,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!
753315285155864576,2016-07-13 19:48:54,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!
753315284740612096,2016-07-13 19:48:54,Way to go @serenawilliams  - you are a true champion. Proud of you!
753315284245766145,2016-07-13 19:48:54,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country
753315283666866176,2016-07-13 19:48:54,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary."
753315283109052416,2016-07-13 19:48:54,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!
753315282618310659,2016-07-13 19:48:53,"I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes, @MarkHalperin @NBCPolitics"
753315282161197057,2016-07-13 19:48:53,"Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C."
753315281750089728,2016-07-13 19:48:53,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.
753315281305501696,2016-07-13 19:48:53,"Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center, Airport - and destroyed City"
753315280256897029,2016-07-13 19:48:53,"I made a lot of money in Atlantic City and left 7 years ago, great timing (as all know). Pols made big mistakes, now many bankruptcies."
753315279782969348,2016-07-13 19:48:53,"Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!"
753315279174762497,2016-07-13 19:48:53,"Crooked Hillary has once again been proven to be a person who is dishonest, incompetent and of very bad judgement."
750765459415371776,2016-07-06 18:56:48,Just setting up my Twitter. #myfirstTweet
